Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,10,205,209,35,31,48,38,,0,0.7118055556,0,0.243902439,0.7604166667,0.2083333333
"Values/outdoor_s1_1(1,4,self)",18,18,41,38,114,117,13,13,,0.1363636364,0.3172043011,0.5806451613,0.1333333333,0.3010752688,0.5806451613
"Values/outdoor_s1_2 (1,2,4,self)",89,20,99,145,99,53,109,178,,0.4734042553,0.4747474747,0.4494949495,0.2739726027,0.4166666667,0.101010101
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",43,9,140,136,24,28,39,73,,0.6417910448,0.743902439,0.5243902439,0.2432432432,0.5894308943,0.1097560976
"Values/outdoor_s2_2(1,2,self)",60,44,0,0,0,0,45,61,,1,0.5714285714,0.5714285714,1,0.419047619,0.419047619
"Values/outdoor_s2_1(1,2,self)",86,75,0,0,0,0,39,50,,1,0.688,0.688,1,0.6,0.6
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",84,40,91,194,193,90,58,102,,0.3032490975,0.4107981221,0.5915492958,0.3076923077,0.5492957746,0.2816901408
,,,,,,,,,,0.5078297191,0.5596980663,0.4865011746,0.4574491323,0.5194189843,0.3286403504
