Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,14,205,207,35,33,48,34,,0,0.7118055556,0,0.2978723404,0.7673611111,0.2916666667
"Values/outdoor_s1_1(1,4,self)",18,18,41,33,114,122,13,13,,0.1363636364,0.3172043011,0.5806451613,0.1285714286,0.2741935484,0.5806451613
"Values/outdoor_s1_2 (1,2,4,self)",89,28,99,132,99,66,109,170,,0.4734042553,0.4747474747,0.4494949495,0.2978723404,0.404040404,0.1414141414
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",43,9,140,128,24,36,39,73,,0.6417910448,0.743902439,0.5243902439,0.2,0.5569105691,0.1097560976
"Values/outdoor_s2_2(1,2,self)",60,46,0,0,0,0,45,59,,1,0.5714285714,0.5714285714,1,0.4380952381,0.4380952381
"Values/outdoor_s2_1(1,2,self)",86,82,0,0,0,0,39,43,,1,0.688,0.688,1,0.656,0.656
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",84,44,91,177,193,107,58,98,,0.3032490975,0.4107981221,0.5915492958,0.2913907285,0.5187793427,0.3098591549
,,,,,,,,,,0.5078297191,0.5596980663,0.4865011746,0.4593866911,0.5164828876,0.3610623514
