Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,5,189,185,1,5,38,33,,0,0.8289473684,0,0.5,0.8333333333,0.1315789474
"Values/outdoor_s1_1(1,4,self)",13,13,25,1,80,104,8,8,,0.1397849462,0.3015873016,0.619047619,0.1111111111,0.1111111111,0.619047619
"Values/outdoor_s1_2 (1,2,4,self)",52,11,102,139,66,29,116,157,,0.4406779661,0.4583333333,0.3095238095,0.275,0.4464285714,0.0654761905
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",30,7,123,120,1,4,32,55,,0.9677419355,0.8225806452,0.4838709677,0.6363636364,0.6827956989,0.1129032258
"Values/outdoor_s2_2(1,2,self)",46,30,0,0,0,0,49,65,,1,0.4842105263,0.4842105263,1,0.3157894737,0.3157894737
"Values/outdoor_s2_1(1,2,self)",66,88,0,0,0,0,49,27,,1,0.5739130435,0.5739130435,1,0.7652173913,0.7652173913
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",59,37,89,171,155,73,63,85,,0.2757009346,0.4043715847,0.4836065574,0.3363636364,0.5683060109,0.3032786885
,,,,,,,,,,,,,0.5512626263,,
