Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,0,182,189,8,1,38,38,,0.0,0.7982456140350878,0.0,0.0,0.8289473684210527,0.0
"Values/outdoor_s1_1(1,4,self)",14,12,17,12,88,93,7,9,,0.13725490196078433,0.24603174603174602,0.6666666666666666,0.11428571428571428,0.19047619047619047,0.5714285714285714
"Values/outdoor_s1_2 (1,2,4,self)",57,1,93,151,75,17,111,167,,0.4318181818181818,0.44642857142857145,0.3392857142857143,0.05555555555555555,0.4523809523809524,0.005952380952380952
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",38,3,117,122,7,2,24,59,,0.8444444444444444,0.8333333333333334,0.6129032258064516,0.6,0.6720430107526881,0.04838709677419355
"Values/outdoor_s2_2(1,2,self)",52,28,0,0,0,0,43,67,,1.0,0.5473684210526316,0.5473684210526316,1.0,0.29473684210526313,0.29473684210526313
"Values/outdoor_s2_1(1,2,self)",82,83,0,0,0,0,33,32,,1.0,0.7130434782608696,0.7130434782608696,1.0,0.7217391304347827,0.7217391304347827
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",70,30,71,189,173,55,52,92,,0.2880658436213992,0.38524590163934425,0.5737704918032787,0.35294117647058826,0.5983606557377049,0.2459016393442623
