mean
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.26535434910818056,-0.22083143251710552,0.16248562615077819,-0.41132897871725388,0.020614159249704941,-0.074419522621237119
2,0.26535434910818056,-0.22083143251710552,1.0,1.0,0.15681972973931213,0.55877477440361678,0.05257155158579313,-0.095514071798488545
3,0.16248562615077819,-0.41132897871725388,0.15681972973931213,0.55877477440361667,1.0,1.0,0.37872942634685208,0.1366154595551943
4,0.020614159249704941,-0.074419522621237147,0.05257155158579311,-0.095514071798488545,0.37872942634685208,0.1366154595551943,1.0,1.0

median
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.30220150265691736,-0.42333645082611449,0.25502415545357376,-0.65043197421776378,0.038598398863304559,-0.24410344233211909
2,0.30220150265691736,-0.42333645082611449,1.0,1.0,0.035656661023246147,0.66597603246869164,0.054168046636113909,-0.14336753400867036
3,0.25502415545357376,-0.65043197421776378,0.035656661023246147,0.66597603246869164,1.0,1.0,0.55174069449144114,0.2274040942468849
4,0.038598398863304559,-0.24410344233211911,0.054168046636113909,-0.14336753400867036,0.55174069449144114,0.2274040942468849,1.0,1.0
