mean
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.48365169656867429,0.25051092118932794,0.44406447903398744,0.17061804128461319,0.16103788960869364,0.39653919863266568
2,0.48365169656867441,0.25051092118932794,1.0,1.0,0.65103758447177962,0.94877090268485886,0.34883016955950424,0.47621211655435108
3,0.44406447903398744,0.17061804128461319,0.65103758447177951,0.94877090268485886,1.0,1.0,0.51960934554048377,0.46442224301462087
4,0.16103788960869364,0.39653919863266568,0.34883016955950424,0.47621211655435108,0.51960934554048377,0.46442224301462087,1.0,1.0

median
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.65775218298152305,0.71213764791867606,0.61101625310924468,0.65483055246016419,0.26325541759313054,0.6859986244096562
2,0.65775218298152294,0.71213764791867606,1.0,1.0,0.84873799877122447,0.97614208315916184,0.63631222599087334,0.78651875770500479
3,0.61101625310924479,0.65483055246016419,0.84873799877122447,0.97614208315916196,1.0,1.0,0.74054559342473136,0.88023000831200493
4,0.26325541759313059,0.68599862440965631,0.63631222599087334,0.78651875770500479,0.74054559342473136,0.88023000831200493,1.0,1.0
