mean
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.99999999999999978,0.99999999999999978,0.13464002882735396,0.36258161992585097,0.3421801950921412,-0.026694152194748657,0.43617537210670781,-0.42729499650055303
2,0.13464002882735399,0.36258161992585097,1.0,1.0,0.62502347268220504,-0.11807390041311405,0.11279698949122602,-0.23453434570283677
3,0.34218019509214126,-0.026694152194748653,0.62502347268220493,-0.11807390041311405,1.0,1.0,0.60243241114639323,0.7426201598421398
4,0.43617537210670781,-0.42729499650055308,0.11279698949122602,-0.23453434570283674,0.60243241114639312,0.74262015984213992,1.0,0.99999999999999978

median
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.99999999999999978,0.99999999999999978,0.13464002882735396,0.36258161992585097,0.3421801950921412,-0.026694152194748657,0.43617537210670781,-0.42729499650055303
2,0.13464002882735399,0.36258161992585097,1.0,1.0,0.62502347268220504,-0.11807390041311405,0.11279698949122602,-0.23453434570283677
3,0.34218019509214126,-0.026694152194748653,0.62502347268220493,-0.11807390041311405,1.0,1.0,0.60243241114639323,0.7426201598421398
4,0.43617537210670781,-0.42729499650055308,0.11279698949122602,-0.23453434570283674,0.60243241114639312,0.74262015984213992,1.0,0.99999999999999978
