mean
0.33900705516966267,1.0,0.81694766916538275,0.57887917947921974,0.81153459617904544,0.5763719288568192,0.7168363537050586,0.58760275174227361
0.50402251978051071,0.57887917947921974,0.87274245669617745,1.0,0.85591538022433444,0.99248314298024742,0.75174045113669918,0.90983560646259554
0.5358570723043814,0.5763719288568192,0.91022833790720747,0.9924831429802472,0.89299117524347815,1.0,0.80977277809863901,0.91006155451985316
0.63097594081232122,0.58760275174227361,0.87294678137799986,0.90983560646259576,0.85349037403683237,0.91006155451985316,0.76658881738807627,1.0

median
0.70016071954634373,1.0,0.83599061861370438,0.95155472517977724,0.82805484171367449,0.96991510868071218,0.72021395006934075,0.97750105161057932
0.78751564145529263,0.95155472517977724,0.87762131388382614,1.0,0.87200893266181856,0.99581870587244192,0.7615929065579099,0.94632816690416066
0.83891491453800626,0.96991510868071218,0.91266861595442694,0.99581870587244181,0.8998640957299443,1.0,0.8169553750436338,0.96171630036087508
0.87294569347690798,0.97750105161057943,0.8850621252632398,0.94632816690416066,0.86296015206487597,0.96171630036087496,0.84714881280784182,1.0
