mean
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.93300742856632679,0.86357714951233278,0.86423315117003274,0.72060966493406053,0.73191926026773613,0.66808113688485138
2,0.93300742856632679,0.86357714951233278,1.0,1.0,0.90228939396881946,0.93755336745328499,0.82597249898553249,0.9042611946673077
3,0.86423315117003263,0.72060966493406042,0.90228939396881935,0.93755336745328499,1.0,1.0,0.86306147590771065,0.98453029059306685
4,0.73191926026773624,0.66808113688485127,0.82597249898553238,0.90426119466730781,0.86306147590771054,0.98453029059306685,1.0,1.0

median
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.93300742856632679,0.86357714951233278,0.86423315117003274,0.72060966493406053,0.73191926026773613,0.66808113688485138
2,0.93300742856632679,0.86357714951233278,1.0,1.0,0.90228939396881946,0.93755336745328499,0.82597249898553249,0.9042611946673077
3,0.86423315117003263,0.72060966493406042,0.90228939396881935,0.93755336745328499,1.0,1.0,0.86306147590771065,0.98453029059306685
4,0.73191926026773624,0.66808113688485127,0.82597249898553238,0.90426119466730781,0.86306147590771054,0.98453029059306685,1.0,1.0
