Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,0,119,140,21,0,28,28,,0,0.7083333333,0,1,0.8333333333,0
"Values/outdoor_s1_1(1,4,self)",11,11,0,0,55,55,0,0,,0.1666666667,0.1666666667,1,0.1666666667,0.1666666667,1
"Values/outdoor_s1_2 (1,2,4,self)",55,10,65,110,73,28,83,128,,0.4296875,0.4347826087,0.3985507246,0.2631578947,0.4347826087,0.0724637681
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",30,6,84,83,0,1,12,36,,1,0.9047619048,0.7142857143,0.8571428571,0.7063492063,0.1428571429
"Values/outdoor_s2_2(1,2,self)",47,18,0,0,0,0,38,67,,1,0.5529411765,0.5529411765,1,0.2117647059,0.2117647059
"Values/outdoor_s2_1(1,2,self)",94,77,0,0,0,0,11,28,,1,0.8952380952,0.8952380952,1,0.7333333333,0.7333333333
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",85,24,19,157,185,47,17,78,,0.3148148148,0.339869281,0.8333333333,0.338028169,0.591503268,0.2352941176
,,,,,,,,,,,,,0.6607136554,0.525390446,0.342244724
