1.txt
-,1,-,2,-,3,-,4,-
3,0.8739335008896671,0.7764775561233394,0.9231398372655931,0.9523175363422205,1.0,0.9999999999999999,0.8827323463202645,0.9874015397585941
4,0.7562939007468711,0.7494396553474193,0.8625864087886604,0.9322874043227258,0.8827323463202645,0.987401539758594,1.0,1.0
3.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.6604833051642937,0.928869633393035,0.479727052154383,0.8078220544170368,0.17812873457991682,0.7677435366160003
2,0.6604833051642937,0.928869633393035,1.0,1.0,0.5465701934578703,0.9410563366983254,0.2972935181977898,0.911307506671915
3,0.47972705215438305,0.8078220544170368,0.5465701934578702,0.9410563366983254,0.9999999999999998,0.9999999999999999,0.5377487258460311,0.9862638393761252
4,0.17812873457991682,0.7677435366160004,0.2972935181977899,0.9113075066719151,0.5377487258460311,0.9862638393761252,1.0,1.0
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.7275451122125383,0.9279651217601815,0.5307612195501082,0.7979256893297215,0.23256723563723997,0.7636132960262112
2,0.7275451122125383,0.9279651217601814,1.0,1.0,0.5828487677282778,0.9388706026617261,0.32418410510652274,0.9109429605435817
3,0.5307612195501081,0.7979256893297214,0.5828487677282778,0.9388706026617261,0.9999999999999998,1.0,0.5475712444229676,0.9868359916225444
4,0.23256723563724,0.7636132960262113,0.3241841051065228,0.9109429605435818,0.5475712444229675,0.9868359916225445,1.0,0.9999999999999999
5.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.7794277741246582,0.9209485966734445,0.5378114595097867,0.7863362587739031,0.27137609028641496,0.7546003158814582
2,0.7794277741246581,0.9209485966734446,1.0,1.0,0.5842883262367528,0.9384320082688269,0.35278094936837584,0.9113422950457084
3,0.5378114595097867,0.7863362587739031,0.5842883262367528,0.938432008268827,1.0,1.0,0.5558544322755193,0.9870733918585808
4,0.27137609028641496,0.7546003158814583,0.3527809493683758,0.9113422950457085,0.5558544322755193,0.9870733918585808,0.9999999999999998,1.0
6.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.8166057851373862,0.9191128438930467,0.5852307028304428,0.7821632736147034,0.29422100772021925,0.7505630072502262
2,0.8166057851373862,0.9191128438930468,0.9999999999999998,0.9999999999999999,0.6265342399204912,0.9381068931103225,0.3691338831736165,0.911130820574847
3,0.5852307028304428,0.7821632736147034,0.6265342399204911,0.9381068931103226,0.9999999999999998,0.9999999999999999,0.563924707792774,0.9871523109628796
4,0.2942210077202192,0.7505630072502263,0.3691338831736165,0.9111308205748471,0.563924707792774,0.9871523109628796,1.0,1.0
7.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.8481508435074333,0.9165138689168886,0.6358142874108627,0.7784649648050914,0.3292367798731719,0.7460498298736704
2,0.8481508435074332,0.9165138689168886,1.0,1.0,0.6725308449678129,0.9381690049360148,0.39454872937154367,0.9110720468765006
3,0.6358142874108628,0.7784649648050915,0.6725308449678129,0.938169004936015,1.0,0.9999999999999999,0.5830637750823815,0.9871613298026449
4,0.3292367798731719,0.7460498298736704,0.39454872937154367,0.9110720468765006,0.5830637750823814,0.9871613298026449,1.0,1.0
8.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.8803040894614599,0.9147152095422934,0.69361042878331,0.7755600987246652,0.3823489761400992,0.7437219756256519
2,0.8803040894614599,0.9147152095422932,1.0,1.0,0.723184715717264,0.9381324779452967,0.43862739003473034,0.9113580445117958
3,0.6936104287833101,0.7755600987246652,0.7231847157172641,0.9381324779452967,0.9999999999999999,1.0,0.6083630592629488,0.9872558450121134
4,0.3823489761400993,0.7437219756256519,0.4386273900347303,0.9113580445117958,0.6083630592629486,0.9872558450121133,1.0,1.0
9.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9024968497639531,0.9115416922941131,0.7433645072765565,0.7739990957731658,0.4475558458094837,0.7429048963227501
2,0.9024968497639531,0.9115416922941131,1.0,1.0,0.7726674500175333,0.9395308749900568,0.5001199055728532,0.9136067998436228
3,0.7433645072765565,0.7739990957731658,0.7726674500175333,0.9395308749900568,1.0,1.0,0.6512388642341617,0.9873913404043614
4,0.4475558458094837,0.7429048963227501,0.5001199055728532,0.9136067998436228,0.6512388642341617,0.9873913404043614,1.0,0.9999999999999999
