1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9950029107299849,0.9955246254337992,0.989865366666975,0.9963299267787207,0.9822000694625856,0.9873083598468214
2,0.9950029107299848,0.9955246254337992,1.0,1.0,0.9976501593985465,0.9988462412698295,0.9910856759077907,0.9795957454447235
3,0.989865366666975,0.9963299267787207,0.9976501593985465,0.9988462412698293,1.0,0.9999999999999998,0.9963086920098859,0.9793521808893487
4,0.9822000694625856,0.9873083598468214,0.9910856759077906,0.9795957454447236,0.996308692009886,0.9793521808893487,1.0,1.0
7.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.994456044191234,0.9925388404618096,0.9886289047138652,0.9949913138580191,0.9801803218920142,0.9882602337954213
2,0.9944560441912339,0.9925388404618095,1.0,1.0,0.9975762046989656,0.9985220061981308,0.990267140025089,0.9727552962628486
3,0.9886289047138653,0.9949913138580191,0.9975762046989656,0.9985220061981309,1.0,0.9999999999999998,0.9959035381528996,0.9773446060763408
4,0.9801803218920143,0.9882602337954214,0.990267140025089,0.9727552962628486,0.9959035381528996,0.9773446060763408,1.0,1.0
8.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,0.9945076185026789,0.9873259957203416,0.9884626889923153,0.9917305697514937,0.97956304852337,0.988324141509808
2,0.9945076185026789,0.9873259957203416,0.9999999999999998,1.0,0.9972561876699786,0.9981543026699541,0.9891871093948268,0.964898313937783
3,0.9884626889923153,0.9917305697514937,0.9972561876699786,0.9981543026699542,1.0,0.9999999999999998,0.9953403437040258,0.9726062429960161
4,0.97956304852337,0.9883241415098079,0.9891871093948268,0.964898313937783,0.9953403437040258,0.972606242996016,1.0,1.0
9.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9912348389656471,0.9804294416436103,0.983822925351539,0.9882511471552445,0.9738006903630976,0.9859496608679845
2,0.991234838965647,0.9804294416436103,0.9999999999999998,0.9999999999999998,0.9967597139463094,0.9974038900798637,0.9868672455537643,0.9656944906636014
3,0.9838229253515391,0.9882511471552444,0.9967597139463094,0.9974038900798637,0.9999999999999998,1.0,0.9941683905049962,0.9738586887918161
4,0.9738006903630977,0.9859496608679845,0.9868672455537643,0.9656944906636012,0.994168390504996,0.9738586887918161,0.9999999999999998,1.0
