1.txt
-,1,-,2,-,3,-,4,-
2,-0.5170051064385639,-0.6194917119017879,0.9999999999999998,1.0,0.4982538887145237,0.05021147442291586,0.30933335577929194,0.4968107700528862
3,-0.9196199215880889,-0.2904235407406676,0.49825388871452375,0.05021147442291586,0.9999999999999998,1.0,0.787390897612134,0.4675023700939917
4,-0.6788525368870874,-0.8950080394936754,0.30933335577929194,0.49681077005288626,0.787390897612134,0.4675023700939917,1.0,1.0
14.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,-0.33225200191098175,-0.5709627887358363,-0.9340271995964793,-0.6098367656244557,-0.7710248313314738,-0.8997397489559993
2,-0.3322520019109818,-0.5709627887358362,0.9999999999999998,0.9999999999999999,0.34791059885438896,0.2501621474103043,0.22715182563594835,0.4127564939023662
3,-0.9340271995964794,-0.6098367656244557,0.347910598854389,0.2501621474103043,1.0,1.0,0.8643009457551423,0.7265225746983998
4,-0.7710248313314738,-0.8997397489559994,0.22715182563594832,0.4127564939023662,0.8643009457551423,0.7265225746983998,1.0,1.0
15.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,-0.2406782475311517,-0.5202544405484774,-0.8674150892284629,-0.746571891683716,-0.7795585703181375,-0.8656695013239613
2,-0.24067824753115166,-0.5202544405484774,1.0,1.0,0.3368099082237927,0.352548900664371,0.15521480956294692,0.3233833359933568
3,-0.8674150892284629,-0.746571891683716,0.33680990822379275,0.352548900664371,1.0,0.9999999999999999,0.8331013846103977,0.729010936560508
4,-0.7795585703181375,-0.8656695013239613,0.1552148095629469,0.3233833359933567,0.8331013846103977,0.729010936560508,1.0,1.0
16.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.06543914997585586,-0.6411086267069418,-0.7712746884582363,-0.7200397571268741,-0.6806058428449027,-0.8985130539179728
2,0.06543914997585584,-0.6411086267069418,1.0,1.0,0.16589262106070288,0.45695840801641674,-0.010713598467108195,0.5147058823529412
3,-0.7712746884582363,-0.7200397571268741,0.16589262106070288,0.4569584080164167,1.0,1.0,0.8195175264010985,0.6954148698415774
4,-0.6806058428449026,-0.8985130539179728,-0.010713598467108195,0.5147058823529411,0.8195175264010985,0.6954148698415773,1.0,0.9999999999999999
17.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.09191215013706637,-0.5598896549661228,-0.7486187614900248,-0.7187032259615477,-0.6641226791123856,-0.9053568397110421
2,-0.09191215013706637,-0.5598896549661226,1.0,1.0,0.37922941101178126,0.2905728111591863,0.3600180013501125,0.4082609146823817
3,-0.7486187614900248,-0.7187032259615477,0.37922941101178126,0.2905728111591864,1.0,1.0,0.8149430174135212,0.6981212264648651
4,-0.6641226791123858,-0.9053568397110421,0.3600180013501125,0.4082609146823817,0.814943017413521,0.6981212264648652,1.0,1.0
18.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.0708606928159149,-0.6238363616557316,-0.649598688227375,-0.500872595017392,-0.5069571470284407,-0.7585424092858767
2,0.0708606928159149,-0.6238363616557316,0.9999999999999999,1.0,0.3071724805015887,0.5081418673013893,-0.07586905768463746,0.6263462804983112
3,-0.6495986882273751,-0.500872595017392,0.30717248050158863,0.5081418673013894,1.0,1.0,0.5154246266848806,0.7399867412341211
4,-0.5069571470284407,-0.7585424092858767,-0.07586905768463746,0.6263462804983113,0.5154246266848806,0.7399867412341211,1.0,1.0
19.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.866570202875171,-0.13530707839353395,-0.33121925067561697,-0.038059770324241494,-0.545784440449427,-0.6173584176586001
2,0.8665702028751708,-0.13530707839353395,1.0,1.0,-0.0087446834519049,0.4981896184501745,-0.5655248551156302,0.2821897442860029
3,-0.33121925067561697,-0.0380597703242415,-0.0087446834519049,0.49818961845017457,1.0,1.0,0.15214713489170753,0.4874305144072269
4,-0.545784440449427,-0.6173584176586001,-0.5655248551156302,0.2821897442860029,0.15214713489170753,0.48743051440722684,0.9999999999999999,1.0
2.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.08230491876769343,0.551984898460545,-0.15620129486552,-0.9317567733756706,-0.17306078901599836,-0.9530653175667605
2,-0.08230491876769344,0.551984898460545,0.9999999999999999,1.0,0.06301061271411519,-0.4452055280950978,0.1842105263157894,-0.39251991486135024
3,-0.15620129486551998,-0.9317567733756706,0.0630106127141152,-0.4452055280950978,1.0,1.0,0.6693854701317693,0.9626673730195886
4,-0.17306078901599833,-0.9530653175667606,0.18421052631578938,-0.39251991486135024,0.6693854701317693,0.9626673730195887,0.9999999999999999,1.0
20.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.866570202875171,-0.03953223916366464,-0.18836014421912126,0.21961432608847514,-0.7010332529391385,-0.2736563993395055
2,0.8665702028751708,-0.03953223916366464,1.0,1.0,0.08468496511259616,0.27849812755380393,-0.5987950555256377,-0.22480034116904907
3,-0.18836014421912126,0.21961432608847511,0.08468496511259616,0.27849812755380393,0.9999999999999998,1.0,0.24848220753775876,0.4010519458097242
4,-0.7010332529391385,-0.2736563993395055,-0.5987950555256377,-0.22480034116904907,0.24848220753775874,0.4010519458097242,1.0,1.0
21.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.8362591167554336,-0.4587785903980702,-0.23166037665213796,0.47096924658641176,-0.8460346631819301,-0.7210397074153098
2,0.8362591167554335,-0.45877859039807023,1.0,1.0,0.05258885985970384,0.0927516741313743,-0.7368183671587516,0.3269116412202619
3,-0.23166037665213796,0.47096924658641176,0.05258885985970384,0.09275167413137432,0.9999999999999998,1.0,0.2067196609614505,-0.3534650353774512
4,-0.8460346631819301,-0.7210397074153098,-0.7368183671587516,0.3269116412202619,0.20671966096145053,-0.3534650353774513,0.9999999999999998,1.0
22.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.8699757845191419,-0.6839435544874332,-0.485212203214044,0.5964977744788373,-0.5431736256347425,-0.7682256004517702
2,0.8699757845191419,-0.6839435544874332,1.0,1.0,-0.20915289995507352,-0.23274545605117342,-0.5313953403587743,0.5208386148111054
3,-0.48521220321404407,0.5964977744788372,-0.20915289995507352,-0.23274545605117344,1.0,0.9999999999999998,-0.12964998280619125,-0.4087156951653474
4,-0.5431736256347425,-0.7682256004517702,-0.5313953403587743,0.5208386148111053,-0.12964998280619125,-0.4087156951653474,1.0,1.0
23.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.3223296519713364,-0.7344963298050325,-0.5632303501287411,0.4271603892218169,-0.1508979728944363,-0.7789783494862056
2,0.3223296519713364,-0.7344963298050325,1.0,0.9999999999999998,0.0020154328084177075,-0.04138337000293693,-0.6420009196856485,0.5761986012820334
3,-0.5632303501287411,0.427160389221817,0.002015432808417707,-0.04138337000293693,1.0,1.0,-0.3129091502807107,-0.3841820540608025
4,-0.1508979728944363,-0.7789783494862057,-0.6420009196856484,0.5761986012820334,-0.31290915028071065,-0.3841820540608026,1.0,1.0
24.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,-0.15795580135092513,-0.8263256298221585,-0.6060192874788778,0.37391070948871746,0.02848725391514397,-0.5170279703321979
2,-0.15795580135092513,-0.8263256298221584,0.9999999999999999,0.9999999999999999,0.5508755263559569,-0.12142101356920178,-0.5499277360043554,0.360555931000415
3,-0.6060192874788778,0.37391070948871746,0.5508755263559569,-0.12142101356920178,1.0,0.9999999999999999,-0.4950178492544703,-0.25981213180177515
4,0.028487253915143968,-0.5170279703321979,-0.5499277360043554,0.360555931000415,-0.49501784925447023,-0.2598121318017752,1.0,1.0
25.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.3477110000657063,-0.7351991210983673,-0.6315332777008541,0.26478542611095907,0.09472241782926008,-0.6963435546175151
2,-0.3477110000657063,-0.7351991210983673,1.0,1.0,0.6887621845419495,-0.08023513509121166,-0.43635278694315993,0.33599202624437247
3,-0.631533277700854,0.26478542611095907,0.6887621845419495,-0.08023513509121166,1.0,1.0,-0.385582068013243,-0.24350756432135756
4,0.0947224178292601,-0.6963435546175151,-0.43635278694315993,0.33599202624437247,-0.385582068013243,-0.24350756432135753,1.0,1.0
26.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,-0.568949404369513,-0.6611071107983982,-0.7659886347042347,0.0707236801622541,0.02640995605903102,-0.7059351096352586
2,-0.568949404369513,-0.6611071107983982,0.9999999999999999,1.0,0.6967007691070443,0.22249986979223596,-0.4004581545861884,0.2705321731047296
3,-0.7659886347042348,0.0707236801622541,0.6967007691070443,0.222499869792236,1.0,1.0,-0.2493597641298417,-0.1472444979758299
4,0.02640995605903102,-0.7059351096352585,-0.4004581545861884,0.2705321731047296,-0.2493597641298417,-0.1472444979758299,0.9999999999999998,1.0
27.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.529579772681388,-0.6699266210734233,-0.5334771389637004,0.08586247953956734,0.12860511527545646,-0.445182516850191
2,-0.529579772681388,-0.6699266210734233,1.0,1.0,0.7698646585985081,0.21428571428571425,-0.29109576114604896,0.21208785398802582
3,-0.5334771389637004,0.08586247953956735,0.7698646585985082,0.21428571428571427,0.9999999999999999,1.0,-0.1488275283600859,0.028867513459481287
4,0.12860511527545646,-0.445182516850191,-0.29109576114604896,0.21208785398802585,-0.1488275283600859,0.028867513459481287,1.0,1.0
28.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.356871838971412,-0.42156374336469554,-0.36429467375069646,0.30151246561072814,0.12620717110762752,-0.009895648382215162
2,-0.35687183897141195,-0.42156374336469554,1.0,1.0,0.7928516159507714,0.036544557242435216,-0.0922529125555618,-0.03771326000000071
3,-0.3642946737506964,0.30151246561072814,0.7928516159507712,0.036544557242435216,1.0,0.9999999999999999,0.019225286526915443,-0.1305037767745593
4,0.12620717110762752,-0.009895648382215162,-0.0922529125555618,-0.03771326000000071,0.019225286526915443,-0.1305037767745593,0.9999999999999998,1.0
29.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.21049270183655852,0.2502305677990344,-0.26283779793892664,0.5412408876253635,0.07085843921524321,-0.029765951382574995
2,-0.21049270183655852,0.25023056779903446,1.0,1.0,0.7650667980590043,-0.057698976321055445,0.16907702853362966,-0.11405886723883037
3,-0.26283779793892664,0.5412408876253635,0.7650667980590043,-0.057698976321055445,1.0,0.9999999999999999,0.3051218672183184,-0.1491319708525887
4,0.0708584392152432,-0.029765951382574995,0.16907702853362966,-0.11405886723883037,0.3051218672183184,-0.1491319708525887,1.0,1.0
3.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,-0.13394992994420496,0.7702284186923849,-0.6198825772338286,-0.8977286093418954,-0.24130381596202768,-0.9703776273750863
2,-0.13394992994420496,0.770228418692385,1.0,1.0,0.2855083877011878,-0.5967718192699084,0.11966139231970585,-0.6508876918152012
3,-0.6198825772338286,-0.8977286093418952,0.28550838770118786,-0.5967718192699084,1.0,1.0,0.7220692163873697,0.9530741354651742
4,-0.24130381596202768,-0.9703776273750863,0.11966139231970585,-0.6508876918152012,0.7220692163873698,0.9530741354651743,1.0,1.0
30.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.15893336730370444,0.32958805576612077,-0.1415583802877189,0.12365473690596758,0.0640709913475068,0.062010987891481385
2,0.15893336730370444,0.32958805576612077,1.0,0.9999999999999999,0.6401744803995382,0.317999364001908,0.5000076295691586,0.08673608331108884
3,-0.14155838028771886,0.1236547369059676,0.6401744803995382,0.317999364001908,0.9999999999999998,0.9999999999999999,0.7930543328045268,0.34229993218482807
4,0.0640709913475068,0.062010987891481385,0.5000076295691586,0.08673608331108884,0.7930543328045268,0.3422999321848281,1.0,1.0
31.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.6467460223166034,0.4233880486514676,0.5351012814295516,-0.01212476774421388,0.3004968463363288,-0.2773294850328395
2,0.6467460223166035,0.4233880486514676,1.0,0.9999999999999999,0.6196337722557379,0.25000000000000006,0.41749046560705205,0.0376354964747491
3,0.5351012814295516,-0.012124767744213878,0.6196337722557379,0.25000000000000006,1.0,1.0,0.8021628456376185,0.5867716041290424
4,0.3004968463363288,-0.27732948503283944,0.417490465607052,0.037635496474749106,0.8021628456376185,0.5867716041290424,1.0,1.0
32.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.9076675784343613,0.3432122165207753,0.5274516282288614,0.19979529209741775,0.3414288466496536,-0.2976229803948589
2,0.9076675784343613,0.34321221652077527,1.0,1.0,0.4940147380403049,0.34573373410061603,0.13062183413277934,0.041888090470866765
3,0.5274516282288615,0.19979529209741778,0.4940147380403049,0.3457337341006161,1.0,1.0,0.7690593459464512,0.5500689223881121
4,0.34142884664965356,-0.2976229803948589,0.13062183413277936,0.04188809047086677,0.7690593459464512,0.5500689223881121,1.0,0.9999999999999999
33.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9195068570647665,0.3864808850508216,0.2179186647124832,-0.10850077290332041,0.32459861259165107,-0.27116406802307924
2,0.9195068570647665,0.3864808850508216,1.0,1.0,0.18499510251874537,0.5875671984083214,0.16383495236858714,0.1417871002856363
3,0.21791866471248317,-0.10850077290332041,0.18499510251874537,0.5875671984083214,1.0,1.0,0.09513029883089881,0.6591420814832639
4,0.3245986125916511,-0.27116406802307924,0.16383495236858714,0.1417871002856363,0.09513029883089881,0.6591420814832639,1.0,0.9999999999999999
34.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9284913592574194,0.14744333107471932,0.055531565616502375,0.25477220790615995,-0.012760182301773403,0.18611983913963662
2,0.9284913592574197,0.14744333107471932,1.0,1.0,0.10555596279385188,0.5209268517566596,-0.009187467287650297,0.36687712201669104
3,0.055531565616502375,0.25477220790615995,0.10555596279385189,0.5209268517566596,1.0,1.0,-0.14242717305466188,0.6014044834214334
4,-0.012760182301773402,0.18611983913963662,-0.009187467287650297,0.36687712201669104,-0.14242717305466188,0.6014044834214334,0.9999999999999999,1.0
35.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.8499404085725799,0.2179226536016792,0.2623615030823357,0.5551691922338405,-0.000839788946576769,0.5507416931295012
2,0.8499404085725798,0.2179226536016792,1.0,0.9999999999999999,0.0542770218419228,0.460221808128174,-0.12036077555581515,0.31495464628797637
3,0.2623615030823357,0.5551691922338405,0.05427702184192279,0.4602218081281739,1.0,1.0,0.027852475175301344,0.7438227305374254
4,-0.000839788946576769,0.5507416931295012,-0.12036077555581516,0.3149546462879763,0.027852475175301344,0.7438227305374254,1.0,1.0
36.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.7809665482745035,0.2568364271113879,-0.07595389451864892,0.7920529021088543,0.20618330611497956,0.6455894625566969
2,0.7809665482745035,0.25683642711138793,1.0,1.0,-0.38472430548234354,0.47330723398323254,0.08029606205557736,0.3324943396085402
3,-0.07595389451864892,0.7920529021088544,-0.38472430548234354,0.4733072339832325,1.0,1.0,0.10190710900799448,0.8014050787322922
4,0.20618330611497956,0.6455894625566969,0.08029606205557736,0.3324943396085402,0.10190710900799449,0.8014050787322923,1.0,1.0
37.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.6501001910632394,-0.035792558634241585,0.04241334718192096,0.5892175495390495,0.39849069609006826,0.7128428148956654
2,0.6501001910632394,-0.035792558634241585,0.9999999999999998,1.0,-0.37082094773348423,0.5203433274343247,0.09695734547318961,0.08353980877072376
3,0.04241334718192096,0.5892175495390495,-0.37082094773348423,0.5203433274343247,1.0,1.0,0.15907417236906052,0.5938189194189553
4,0.39849069609006826,0.7128428148956654,0.09695734547318961,0.08353980877072376,0.15907417236906052,0.5938189194189554,1.0,0.9999999999999999
38.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.39994254546249625,-0.22574396588751466,0.13644467022073886,0.6072255535316397,0.5049658102052186,0.3790984242248541
2,0.3999425454624962,-0.22574396588751464,1.0,0.9999999999999998,-0.5448271667691655,0.17123494748811371,-0.09424206230091038,0.05980367977119129
3,0.13644467022073886,0.6072255535316397,-0.5448271667691654,0.17123494748811374,1.0,0.9999999999999998,0.4760244030274625,0.08763635287958095
4,0.5049658102052186,0.3790984242248541,-0.09424206230091038,0.05980367977119129,0.4760244030274625,0.08763635287958095,1.0,1.0
39.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.393391195522577,-0.5047245793122657,0.3162917458331688,0.41275658329274456,0.33034526172514017,0.2921050278978682
2,0.393391195522577,-0.5047245793122656,1.0,1.0,-0.2772427465720889,0.05917729523885276,0.03318852781916756,-0.2486352709371843
3,0.31629174583316877,0.4127565832927445,-0.2772427465720889,0.05917729523885276,1.0,1.0,0.745540901756137,-0.19556330841902697
4,0.3303452617251401,0.2921050278978682,0.03318852781916756,-0.24863527093718427,0.745540901756137,-0.19556330841902697,1.0,0.9999999999999999
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.493385668154025,0.8644952004196635,-0.2862254734652943,-0.7880033411664991,-0.4562596934863862,-0.9136967283574325
2,0.493385668154025,0.8644952004196634,1.0,1.0,0.539392435405811,-0.530904028623404,0.021756769987885727,-0.6404065007008769
3,-0.2862254734652943,-0.7880033411664991,0.5393924354058109,-0.530904028623404,1.0,1.0,0.5452285704340825,0.9242318124981971
4,-0.4562596934863862,-0.9136967283574325,0.021756769987885727,-0.6404065007008769,0.5452285704340825,0.9242318124981972,0.9999999999999999,1.0
40.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.2850902592536164,-0.2899528922953068,0.17884750408184186,0.369283371401751,0.2832461036524012,0.24282773352977588
2,0.2850902592536164,-0.2899528922953068,0.9999999999999998,1.0,-0.41838409955534506,0.190934962520171,-0.0537966766542505,-0.07222334270218302
3,0.17884750408184186,0.369283371401751,-0.41838409955534506,0.190934962520171,1.0,1.0,0.7249276490116302,-0.21842823589151578
4,0.2832461036524012,0.24282773352977585,-0.053796676654250496,-0.07222334270218302,0.7249276490116303,-0.21842823589151578,1.0,0.9999999999999999
41.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.20300517669800958,-0.2510090956450324,0.21236511379097395,0.40751259458771777,0.26872682522945873,0.5528915020065784
2,0.20300517669800958,-0.2510090956450324,1.0,1.0,-0.4644353859433309,0.23294832579157743,-0.17783481543082916,-0.050641686324877214
3,0.21236511379097395,0.40751259458771777,-0.46443538594333084,0.23294832579157743,1.0,1.0,0.7932922866912204,-0.1886934567912084
4,0.26872682522945873,0.5528915020065784,-0.17783481543082913,-0.05064168632487722,0.7932922866912204,-0.1886934567912084,1.0,0.9999999999999999
42.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.37890641775268397,-0.08010804399915916,0.11223321247708867,-0.006407854909393854,0.04703728163191439,0.5057010222804391
2,0.37890641775268397,-0.08010804399915916,0.9999999999999998,1.0,-0.4210652291976144,0.1199852334952988,-0.13732703377055577,0.007211809342878084
3,0.11223321247708867,-0.006407854909393855,-0.4210652291976144,0.11998523349529881,0.9999999999999998,0.9999999999999998,0.7686346157895949,-0.37121825938145697
4,0.047037281631914396,0.5057010222804391,-0.13732703377055575,0.007211809342878083,0.7686346157895949,-0.37121825938145697,0.9999999999999999,1.0
43.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.4848799322465258,0.4118685155003389,0.06701592559504824,-0.11858661480380019,-0.003184282788009128,-0.06281149107429487
2,0.48487993224652587,0.4118685155003389,1.0,1.0,-0.11032028469750887,0.25687887323903974,-0.034495103839350054,0.07702209345016522
3,0.06701592559504824,-0.11858661480380019,-0.11032028469750889,0.25687887323903974,0.9999999999999999,1.0,0.8297988868021423,-0.18607604607645992
4,-0.003184282788009128,-0.06281149107429486,-0.034495103839350054,0.07702209345016521,0.8297988868021423,-0.18607604607645994,0.9999999999999999,1.0
44.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.4099914615077405,0.6727004462062578,-0.35322164852303245,-0.2777128960730434,-0.5377373288200201,-0.4696755636507179
2,0.4099914615077406,0.6727004462062578,1.0,0.9999999999999998,-0.2227149234269469,0.12578977599080995,-0.15698776868236444,-0.07784746810661046
3,-0.3532216485230325,-0.27771289607304345,-0.2227149234269469,0.12578977599080995,1.0,1.0,0.7423606380956024,0.14861789365807454
4,-0.5377373288200201,-0.4696755636507179,-0.15698776868236441,-0.07784746810661046,0.7423606380956024,0.1486178936580745,0.9999999999999998,0.9999999999999999
45.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.39589613048125516,0.722526552251852,-0.406322016494935,-0.3939503171108717,-0.4923516378944482,-0.5153875249493104
2,0.39589613048125516,0.722526552251852,1.0,1.0,-0.09409522026717078,-0.2164271802067138,-0.2509095056358892,-0.5193101374244814
3,-0.406322016494935,-0.39395031711087164,-0.09409522026717078,-0.2164271802067138,1.0,1.0,0.8597751110310006,0.5062049997943213
4,-0.49235163789444814,-0.5153875249493104,-0.2509095056358892,-0.5193101374244814,0.8597751110310006,0.5062049997943213,1.0,1.0
46.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.07672157539313465,0.6910744292415736,-0.24761781982700612,-0.5852293102704089,-0.2777517779424123,-0.6617651573003696
2,0.07672157539313465,0.6910744292415737,1.0,1.0,0.5281340926646477,-0.3995614653318724,0.5199304471781896,-0.5862594851372004
3,-0.2476178198270061,-0.5852293102704088,0.5281340926646477,-0.3995614653318724,1.0,1.0,0.7864885781833244,0.6534792509744973
4,-0.2777517779424123,-0.6617651573003696,0.5199304471781895,-0.5862594851372004,0.7864885781833243,0.6534792509744973,1.0,1.0
47.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.5289307197571286,0.6552172077377897,-0.33101851851851855,-0.5109572994379301,-0.627059712862456,-0.7238390204511993
2,0.5289307197571286,0.6552172077377896,0.9999999999999999,0.9999999999999999,0.30588764516074907,-0.30693152621992786,0.027972265262472935,-0.5321423359509074
3,-0.33101851851851855,-0.5109572994379302,0.30588764516074907,-0.30693152621992786,1.0,1.0,0.7083452311964781,0.7476635825987828
4,-0.627059712862456,-0.7238390204511992,0.027972265262472935,-0.5321423359509075,0.708345231196478,0.7476635825987827,1.0,1.0
48.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.6548356073947964,0.44157406618273665,-0.38491832100900114,-0.8323486772164028,-0.8110735750317936,-0.6868239950574895
2,0.6548356073947964,0.4415740661827367,1.0,1.0,0.22124616267552527,-0.46712524672889183,-0.3812175753317617,-0.3785862396219189
3,-0.38491832100900114,-0.8323486772164028,0.22124616267552527,-0.46712524672889183,1.0,0.9999999999999999,0.7126361214153359,0.9177655718497656
4,-0.8110735750317934,-0.6868239950574895,-0.38121757533176176,-0.3785862396219189,0.7126361214153359,0.9177655718497655,1.0,1.0
5.txt
-,1,-,2,-,3,-,4,-
