1.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.9965940353461588,0.8890008890013334
2,0.9965940353461586,0.8890008890013336,1.0,0.9999999999999999
3.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.7921699910566842,0.8844533169774501
2,0.7921699910566842,0.8844533169774501,1.0,1.0
30.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9894025782672771,0.9667387748322638
2,0.989402578267277,0.9667387748322638,1.0,0.9999999999999999
31.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.9139953087396221,0.9225894935212742
2,0.9139953087396221,0.9225894935212742,1.0,1.0
4.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8565427615495049,0.9301782927981717
2,0.8565427615495048,0.9301782927981717,1.0,0.9999999999999998
5.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.9800514989264029,0.9625552588234538
2,0.9800514989264031,0.9625552588234539,1.0,1.0
6.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9893715280533835,0.9939677823183264
2,0.9893715280533835,0.9939677823183264,0.9999999999999998,0.9999999999999999
7.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9780635648515017,0.9958385534550052
2,0.9780635648515017,0.9958385534550053,1.0,1.0
8.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9428320951206723,0.9931913235075558
2,0.9428320951206725,0.9931913235075558,1.0,1.0
9.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9269858808563358,0.9907492063566895
2,0.9269858808563358,0.9907492063566896,1.0,1.0
