1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9064576178955792,0.28867513459481287,0.7040288054113083,-0.33487482486051234,0.4212559465047905,-0.4510353985062125
2,0.9064576178955793,0.28867513459481287,1.0,0.9999999999999998,0.8997778459864598,0.7991389571492551,0.746908045035363,0.6672888599003806
3,0.7040288054113083,-0.3348748248605124,0.8997778459864598,0.7991389571492552,1.0,1.0,0.7689133486807612,0.9580996045116491
4,0.4212559465047905,-0.4510353985062125,0.746908045035363,0.6672888599003806,0.7689133486807613,0.9580996045116491,1.0,0.9999999999999999
10.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9983768226013326,0.9398904436883694,0.9997965643340256,0.9754603113364984,0.9950337464049901,0.9622605940622143
2,0.9983768226013326,0.9398904436883695,1.0,1.0,0.9988402104311139,0.9425005407487235,0.9877670212438762,0.9304576969035133
3,0.9997965643340258,0.9754603113364985,0.9988402104311139,0.9425005407487235,1.0,0.9999999999999999,0.9937686273199309,0.9543165972671539
4,0.9950337464049902,0.9622605940622143,0.987767021243876,0.9304576969035133,0.9937686273199309,0.9543165972671539,0.9999999999999998,1.0
11.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9977825970958674,0.9789036929311049,0.9948495699271002,0.98587741592006,0.9781258078537418,0.9870645853596068
2,0.9977825970958674,0.9789036929311049,1.0,0.9999999999999999,0.9965125650880744,0.9817339259776166,0.9761476378697352,0.9942069703867474
3,0.9948495699271003,0.98587741592006,0.9965125650880744,0.9817339259776164,1.0,0.9999999999999999,0.9903123640425242,0.9954678990917614
4,0.9781258078537418,0.9870645853596068,0.9761476378697354,0.9942069703867473,0.9903123640425241,0.9954678990917614,1.0,1.0
12.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9952454899711319,0.988704170995179,0.9856063749421261,0.9965901564462714,0.9354219650457318,0.9856603309043235
2,0.9952454899711318,0.9887041709951789,0.9999999999999998,1.0,0.9910046652424981,0.9887170206628038,0.9345024578152004,0.99224004998895
3,0.9856063749421261,0.9965901564462712,0.991004665242498,0.9887170206628038,0.9999999999999999,0.9999999999999998,0.9721864518308855,0.9929194638701649
4,0.9354219650457318,0.9856603309043234,0.9345024578152005,0.99224004998895,0.9721864518308856,0.992919463870165,1.0,1.0
13.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.1530308531737741,0.9983700376417914,-0.26522880753477807,0.9966257467883515,-0.18141574374671723,0.9864781935500434
2,0.1530308531737741,0.9983700376417916,1.0,1.0,0.40926425625837376,0.9924761023552745,-0.031392908173433695,0.9912515286515056
3,-0.26522880753477807,0.9966257467883515,0.4092642562583738,0.9924761023552746,1.0,1.0,0.8653978315707339,0.9864320640014255
4,-0.18141574374671723,0.9864781935500434,-0.0313929081734337,0.9912515286515057,0.8653978315707339,0.9864320640014255,1.0,1.0
14.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.17975584713607085,0.9982270356361718,-0.7483470518571649,0.9993223050466286,-0.71474358974359,0.9696669603756436
2,0.17975584713607082,0.9982270356361718,1.0,1.0,0.5176585763718514,0.9976194305205269,-0.401807187715923,0.9780032248332255
3,-0.7483470518571649,0.9993223050466287,0.5176585763718515,0.997619430520527,1.0,1.0,0.3379631847096874,0.9752638627015191
4,-0.7147435897435899,0.9696669603756436,-0.401807187715923,0.9780032248332255,0.3379631847096874,0.9752638627015191,1.0,0.9999999999999999
15.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,-0.4763416000357052,0.9950363780520693,-0.5891593474125828,0.9973726181885846,0.21621621621621614,0.9599736105571894
2,-0.4763416000357052,0.9950363780520693,1.0,1.0,0.918604651162791,0.9970257967495296,-0.21310018948965762,0.9770300269459726
3,-0.5891593474125828,0.9973726181885846,0.918604651162791,0.9970257967495296,1.0,0.9999999999999999,-0.3509885473947301,0.9685503488202877
4,0.21621621621621614,0.9599736105571894,-0.21310018948965762,0.9770300269459727,-0.3509885473947301,0.9685503488202877,1.0,1.0
16.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.0,0.9930022792462158,-0.5514109665703558,0.9956641337703963,0.13176156917368248,0.9509512458526411
2,0.0,0.9930022792462158,1.0,0.9999999999999999,0.6155470159931968,0.9963308231645789,-0.7476927652143265,0.9776636624993985
3,-0.5514109665703558,0.9956641337703963,0.6155470159931968,0.996330823164579,1.0,0.9999999999999999,-0.5957691485620737,0.9679008287477885
4,0.13176156917368248,0.9509512458526412,-0.7476927652143266,0.9776636624993986,-0.5957691485620737,0.9679008287477885,1.0,1.0
17.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.6898604092352943,0.9756306621767439,0.2192993612779475,0.9746741999396362,-0.620505227994023,0.9654414113764818
2,0.6898604092352943,0.9756306621767438,1.0,1.0,0.5515413083678435,0.9955478795170917,-0.5286748515354543,0.9725951545603768
3,0.2192993612779475,0.9746741999396361,0.5515413083678437,0.9955478795170918,1.0,1.0,-0.01752499093081953,0.9706508792282772
4,-0.620505227994023,0.9654414113764818,-0.5286748515354545,0.9725951545603768,-0.017524990930819526,0.9706508792282773,1.0,1.0
18.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.5649326828660322,0.9523824725009717,0.2659975882994658,0.968622077507977,-0.5705443307345481,0.8870627894848148
2,0.5649326828660322,0.9523824725009717,1.0,1.0,0.8214799971933826,0.9922966209539104,-0.2062842492517587,0.9058017765190247
3,0.2659975882994658,0.968622077507977,0.8214799971933826,0.9922966209539104,1.0,1.0,0.3278089785455767,0.8831705408383236
4,-0.5705443307345481,0.8870627894848148,-0.2062842492517587,0.9058017765190246,0.3278089785455767,0.8831705408383236,1.0,1.0
19.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9136656846612903,0.8727040521510584,0.7861236611840008,0.8042616480500344,0.8138340513355685,-0.6017523392338852
2,0.9136656846612903,0.8727040521510585,1.0,1.0,0.963065222339514,0.9680813263800045,0.8378471961850923,-0.1553861937731012
3,0.7861236611840008,0.8042616480500344,0.963065222339514,0.9680813263800044,1.0,0.9999999999999998,0.8521090769432199,-0.01178838802693077
4,0.8138340513355684,-0.6017523392338852,0.8378471961850923,-0.15538619377310117,0.85210907694322,-0.01178838802693077,0.9999999999999999,0.9999999999999999
2.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.07335437479338501,0.7986596782999466,-0.13505955921375667,0.6604327383326493,-0.5127315631642954,0.5538068316801448
2,0.07335437479338501,0.7986596782999464,1.0,1.0,0.8348729258252182,0.912357361606356,0.6437963064592142,0.9136280946001011
3,-0.13505955921375667,0.6604327383326493,0.8348729258252182,0.912357361606356,1.0,0.9999999999999998,0.6808182676114923,0.9446863776230751
4,-0.5127315631642954,0.5538068316801448,0.6437963064592142,0.9136280946001011,0.6808182676114923,0.9446863776230751,1.0,1.0
20.txt
-,1,-,2,-,3,-,4,-
