1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.9330074285663268,0.8635771495123328,0.8642331511700327,0.7206096649340605,0.7319192602677361,0.6680811368848514
2,0.9330074285663268,0.8635771495123328,1.0,1.0,0.9022893939688195,0.937553367453285,0.8259724989855325,0.9042611946673077
3,0.8642331511700326,0.7206096649340604,0.9022893939688194,0.937553367453285,1.0,1.0,0.8630614759077107,0.9845302905930668
4,0.7319192602677362,0.6680811368848513,0.8259724989855324,0.9042611946673078,0.8630614759077105,0.9845302905930668,1.0,1.0
