1.txt
1,1.0,0.9999999999999998,0.7631636341338153,0.8366333385240262
2,0.7631636341338153,0.8366333385240263,1.0,1.0
3.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4176749701597895,0.47502800340025253
2,0.4176749701597895,0.4750280034002526,1.0,0.9999999999999999
30.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7870397880488639,0.8028885851514246
2,0.7870397880488639,0.8028885851514246,1.0,1.0
31.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8043186074609272,0.7565716279526682
2,0.8043186074609273,0.7565716279526682,0.9999999999999999,1.0
32.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8085068235454589,0.7053225004883984
2,0.8085068235454589,0.7053225004883984,1.0,1.0
33.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.8067400850634442,0.6548136403657043
2,0.8067400850634442,0.6548136403657042,1.0,1.0
34.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.799796189079762,0.6285400697129052
2,0.7997961890797619,0.6285400697129053,0.9999999999999999,1.0
35.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.792503685955118,0.6195133809358574
2,0.7925036859551181,0.6195133809358574,1.0,1.0
4.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.4250900850266092,0.48525437437972646
2,0.4250900850266093,0.4852543743797264,1.0,1.0
5.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.41740168169015646,0.4912684626882134
2,0.41740168169015646,0.49126846268821334,0.9999999999999999,1.0
6.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.4224099260083531,0.49971406087033843
2,0.4224099260083531,0.49971406087033843,0.9999999999999999,1.0
7.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4369032394398078,0.5119186264196365
2,0.4369032394398078,0.5119186264196365,0.9999999999999999,1.0
8.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.4400820732232988,0.5241463989459155
2,0.44008207322329873,0.5241463989459155,1.0,1.0
9.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.4472013763836234,0.5414209063676407
2,0.44720137638362345,0.5414209063676407,0.9999999999999999,1.0
