1.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999999,0.7157979234486047,0.7467163228704601
2,0.7157979234486047,0.7467163228704601,1.0,1.0
10.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5773637610146127,0.6363720979716344
2,0.5773637610146128,0.6363720979716343,1.0,1.0
11.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.5659457454931451,0.6389492329651295
2,0.5659457454931451,0.6389492329651295,1.0,1.0
12.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.5599379664168803,0.6408117063340674
2,0.5599379664168803,0.6408117063340675,1.0,1.0
13.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5630941922576986,0.6499127695714474
2,0.5630941922576986,0.6499127695714475,1.0,1.0
14.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999998,0.5690285480740829,0.6644399187305263
2,0.5690285480740829,0.6644399187305264,1.0,1.0
15.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.5731161439604253,0.6804398509828189
2,0.5731161439604254,0.6804398509828189,0.9999999999999998,1.0
16.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.5746914841884656,0.7003033948209247
2,0.5746914841884656,0.7003033948209249,1.0,1.0
17.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.5791281874015465,0.7265175956873224
2,0.5791281874015466,0.7265175956873224,1.0,1.0
18.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5855486419708591,0.7625886370120675
2,0.5855486419708592,0.7625886370120674,0.9999999999999998,1.0
19.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.5954630111587078,0.8017759232763928
2,0.5954630111587078,0.8017759232763927,1.0,1.0
2.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7010028555266895,0.7123068617647691
2,0.7010028555266895,0.7123068617647691,1.0,1.0
20.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6048368589422894,0.8530375317648621
2,0.6048368589422894,0.853037531764862,1.0,1.0
21.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6148057220373891,0.9033887955975729
2,0.6148057220373891,0.903388795597573,1.0,1.0
22.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6199327650888805,0.937531611757826
2,0.6199327650888805,0.937531611757826,0.9999999999999998,1.0
23.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.625300790444732,0.9576099279469782
2,0.625300790444732,0.9576099279469781,1.0,0.9999999999999999
24.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.6475809324274251,0.9668201377696656
2,0.6475809324274251,0.9668201377696656,1.0,1.0
25.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.6825115764433813,0.97457481706471
2,0.6825115764433813,0.97457481706471,1.0,1.0
26.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.73822024991484,0.9757094472314467
2,0.73822024991484,0.9757094472314467,1.0,1.0
27.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.7794400909355383,0.9707506276933578
2,0.7794400909355383,0.9707506276933578,1.0,1.0
28.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999999,0.8156869775328053,0.9646210684803193
2,0.8156869775328052,0.9646210684803194,1.0,1.0
29.txt
-,1,-,2,-
Object,YY,XX,YY,XX
