1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
2,0.32442401247344177,0.4837381089793042,1.0,1.0,0.40116586042792846,-0.18736569526504906,0.34166015893898727,0.34388334620749206
3,0.3322097284253853,0.11868878819030335,0.40116586042792846,-0.18736569526504906,1.0,0.9999999999999998,0.7432657785109561,-0.07368033137446721
4,0.17476419901843224,-0.39148825071997484,0.34166015893898727,0.3438833462074921,0.7432657785109561,-0.07368033137446721,0.9999999999999998,1.0
37.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.31588350519326913,0.42982204749157965,0.2861607328281355,0.025333200231175267,0.15780189797632355,-0.25687213586650476
2,0.31588350519326913,0.4298220474915797,1.0,1.0,0.551278884642487,-0.2943976391400623,0.37670989042594116,0.5639600455920571
3,0.2861607328281354,0.025333200231175267,0.551278884642487,-0.2943976391400623,1.0,1.0,0.7642834924760852,-0.15563471882531732
4,0.15780189797632355,-0.25687213586650476,0.37670989042594116,0.5639600455920573,0.7642834924760852,-0.15563471882531732,1.0,1.0
38.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.2610403658651692,0.38953955155421965,0.36967617906674743,-0.0904819395730171,0.23212869376593304,-0.21562713064468103
2,0.2610403658651692,0.3895395515542196,0.9999999999999998,1.0,0.5848353186794184,-0.41691909899344354,0.39856108920273237,0.6191561261203933
3,0.36967617906674743,-0.09048193957301709,0.5848353186794184,-0.41691909899344354,1.0,0.9999999999999998,0.7521330360525373,-0.16532850344324057
4,0.23212869376593306,-0.21562713064468103,0.39856108920273237,0.6191561261203933,0.7521330360525375,-0.16532850344324054,1.0,1.0
39.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.2287355074191676,0.33606681786379045,0.2713620184447383,-0.05064627214607418,0.16242878897675786,-0.1705988303062332
2,0.2287355074191676,0.33606681786379045,0.9999999999999998,1.0,0.5719439061872446,-0.39797515944015466,0.40497742988361135,0.6629481390824876
3,0.2713620184447383,-0.05064627214607418,0.5719439061872446,-0.39797515944015466,1.0,0.9999999999999998,0.7697402414489067,-0.12378246938331171
4,0.16242878897675786,-0.1705988303062332,0.4049774298836114,0.6629481390824876,0.7697402414489068,-0.12378246938331172,0.9999999999999998,1.0
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.6752211388301186,0.5251099625207116,0.7607497485273196,0.6191399757513517,0.75801142622577,0.46943367856544277
2,0.6752211388301186,0.5251099625207116,1.0,1.0,0.7494688222254534,0.9867286401206004,0.7557924958152579,0.9955577098719418
3,0.7607497485273197,0.6191399757513517,0.7494688222254533,0.9867286401206004,1.0,1.0,0.9169779991697798,0.9789831605554984
4,0.75801142622577,0.46943367856544277,0.7557924958152579,0.9955577098719418,0.9169779991697798,0.9789831605554986,0.9999999999999998,1.0
40.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.2149127332635976,0.2380199756458938,0.21144554405062543,-0.03189795495141191,0.02718830201188304,-0.12325623208996772
2,0.2149127332635976,0.23801997564589383,0.9999999999999998,1.0,0.5746003254957877,-0.3485785754800783,0.4203944432924088,0.6313486989340249
3,0.21144554405062543,-0.03189795495141191,0.5746003254957877,-0.3485785754800783,1.0,1.0,0.8004806748316186,-0.29099135134807924
4,0.02718830201188304,-0.12325623208996772,0.4203944432924088,0.6313486989340249,0.8004806748316186,-0.29099135134807924,1.0,1.0
41.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,1.0,0.21797153893482787,0.08302761489358312,0.2058727744097876,0.16467739391852368,0.041018839731655814,-0.10014613689133897
2,0.21797153893482787,0.08302761489358312,0.9999999999999998,0.9999999999999998,0.570729117319228,-0.24088764337424426,0.42801570506012254,0.6818375890974194
3,0.20587277440978757,0.16467739391852365,0.570729117319228,-0.24088764337424426,1.0,1.0,0.8004806748316183,-0.2611781091912038
4,0.04101883973165581,-0.10014613689133899,0.42801570506012265,0.6818375890974193,0.8004806748316183,-0.2611781091912038,1.0,1.0
42.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,0.20192983449501134,-0.053149671074067505,0.26935801869466663,0.39192522472998964,0.021357931743382345,-0.2915619449346343
2,0.2019298344950113,-0.0531496710740675,1.0,1.0,0.5550796140219064,-0.09786981025128423,0.44880925517089837,0.6026106856993979
3,0.26935801869466663,0.39192522472998964,0.5550796140219065,-0.09786981025128423,1.0,1.0,0.7554045695689923,-0.2723466802520867
4,0.021357931743382345,-0.2915619449346343,0.44880925517089837,0.6026106856993978,0.7554045695689923,-0.2723466802520867,1.0,1.0
43.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.21002700778126776,-0.17656993772211924,0.27676871428472855,0.7145879325399909,0.021942845058270665,-0.2964596178282474
2,0.21002700778126776,-0.17656993772211924,0.9999999999999998,1.0,0.5728763093959243,-0.023395438555317626,0.4513987269659211,0.6281078272035745
3,0.27676871428472855,0.7145879325399908,0.5728763093959242,-0.023395438555317626,0.9999999999999999,1.0,0.7467897049890592,-0.25150051020401554
4,0.021942845058270665,-0.2964596178282474,0.4513987269659211,0.6281078272035746,0.746789704989059,-0.25150051020401554,0.9999999999999998,1.0
44.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.16161498789447912,-0.14878125554667837,0.26699654206968243,0.7190167076655467,-0.0009969221020588242,-0.3062818995520712
