1.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.5506453706577346,0.7564083512340427
2,-0.5506453706577344,0.7564083512340427,1.0,0.9999999999999999
10.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,1.0,-0.8323384264495143,0.8119651080082563
2,-0.8323384264495143,0.8119651080082563,1.0,1.0
100.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9924095605391396,0.7101883094562619
2,0.9924095605391395,0.7101883094562618,1.0,0.9999999999999999
101.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9868433370688552,0.826165956550275
2,0.9868433370688552,0.826165956550275,0.9999999999999998,1.0
102.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.988298535872482,0.8922035785929133
2,0.988298535872482,0.8922035785929133,0.9999999999999998,1.0
103.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.9837683822270421,0.8776704669928551
2,0.9837683822270421,0.8776704669928551,1.0,1.0
104.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9782339270830733,0.8447488584474887
2,0.9782339270830734,0.8447488584474887,0.9999999999999998,1.0
105.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999999,0.9769139034424776,0.8376992903413144
2,0.9769139034424775,0.8376992903413144,1.0,0.9999999999999998
106.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9714258657763969,0.7985573592072281
2,0.9714258657763969,0.7985573592072281,1.0,0.9999999999999998
107.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.964530293490594,0.6874787907629318
2,0.964530293490594,0.6874787907629318,0.9999999999999998,1.0
108.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9482436758520438,0.5743831677043632
2,0.9482436758520438,0.5743831677043632,1.0,1.0
109.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9165341523730375,0.6851867231539902
2,0.9165341523730376,0.6851867231539902,1.0,0.9999999999999998
11.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,-0.7930638203746813,0.7254590988038128
2,-0.7930638203746814,0.7254590988038129,1.0,1.0
110.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8582201487159052,0.7256087631506305
2,0.8582201487159052,0.7256087631506305,0.9999999999999998,1.0
111.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.810922121316678,0.7601065094260904
2,0.8109221213166778,0.7601065094260904,1.0,0.9999999999999999
112.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999998,0.8482034441415662,0.7908941265182892
2,0.8482034441415662,0.7908941265182892,0.9999999999999998,1.0
113.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.8990031855915135,0.7956555520884644
2,0.8990031855915135,0.7956555520884645,1.0,1.0
114.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,0.9999999999999999,0.9420211930114816,0.8440125383465792
2,0.9420211930114815,0.8440125383465792,1.0,0.9999999999999999
115.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9554956099617831,0.8487506317718807
2,0.9554956099617831,0.8487506317718807,1.0,1.0
116.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,0.9461986411519309,0.86212927952984
2,0.9461986411519309,0.8621292795298399,1.0,1.0
117.txt
-,1,-,2,-
Object,YY,XX,YY,XX
1,1.0,1.0,0.9576657526347034,0.8733124076075284
