1.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
2,-0.17122825609666686,0.13444332354948468,0.9999999999999999,1.0,0.6823491556591107,0.15992296692200364,-0.07847244195836325,0.31717726534721996
3,-0.32440872470025905,0.300097187961448,0.6823491556591107,0.1599229669220036,1.0,0.9999999999999999,0.25697908087373167,0.704593749950897
4,-0.18363035449867873,-0.18448733877150214,-0.07847244195836325,0.31717726534721996,0.25697908087373167,0.7045937499508971,1.0,1.0
3.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,0.9999999999999998,-0.07614584808256933,0.06690213106637656,-0.3031866734744045,0.36589791438603303,-0.12524126804907385,-0.10490932621394201
2,-0.07614584808256934,0.06690213106637656,1.0,1.0,0.7340850871737367,0.23170524908189108,-0.004502150093792902,0.4777551881132687
3,-0.3031866734744045,0.36589791438603303,0.7340850871737367,0.23170524908189105,1.0,1.0,0.2530288893526128,0.6839605639546693
4,-0.12524126804907382,-0.10490932621394201,-0.004502150093792903,0.4777551881132687,0.2530288893526128,0.6839605639546693,0.9999999999999999,1.0
4.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,-0.022470833406430805,0.026476651892579108,-0.26282874396932604,0.3926650835146736,-0.15247715560746153,-0.06356352158506642
2,-0.022470833406430808,0.02647665189257911,1.0,1.0,0.7456077795778568,0.28094974875366496,0.05764849821817147,0.5606225338765614
3,-0.26282874396932604,0.39266508351467366,0.7456077795778567,0.280949748753665,0.9999999999999999,1.0,0.27601007460686794,0.6746683734704257
4,-0.1524771556074615,-0.06356352158506642,0.05764849821817147,0.5606225338765614,0.2760100746068679,0.6746683734704257,1.0,1.0
5.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999999,0.9999999999999998,0.017236911004652963,-0.029621763128370622,-0.1326343130794386,0.3987321284367357,-0.11532849060970533,-0.07176340170427645
2,0.017236911004652966,-0.029621763128370622,1.0,1.0,0.7315763463706271,0.31987830251258126,0.11229138552940827,0.6148996706037032
3,-0.1326343130794386,0.3987321284367357,0.731576346370627,0.31987830251258126,1.0,1.0,0.34344123386788433,0.6716759736886736
4,-0.11532849060970533,-0.07176340170427646,0.11229138552940829,0.6148996706037032,0.3434412338678843,0.6716759736886736,1.0,1.0
6.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.08562918679785078,-0.0963135080751492,-0.08332710145025655,0.40003829218003617,-0.08623391581733665,-0.08348761338128471
2,0.08562918679785077,-0.0963135080751492,1.0,1.0,0.743644374488797,0.3786461931923688,0.17470842311555126,0.663890713685643
3,-0.08332710145025655,0.4000382921800361,0.743644374488797,0.37864619319236886,1.0,0.9999999999999999,0.36505197162606473,0.675931858140898
4,-0.08623391581733665,-0.08348761338128471,0.17470842311555126,0.663890713685643,0.36505197162606473,0.675931858140898,1.0,1.0
7.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,0.9999999999999998,0.13673159724202424,-0.14625811012354284,-0.02208311745733568,0.3993542698299355,-0.037084645452975434,-0.11614679608036267
2,0.13673159724202424,-0.14625811012354287,1.0,0.9999999999999999,0.7388903176046369,0.3782465971155822,0.236453590980642,0.6416796700493328
3,-0.02208311745733568,0.39935426982993555,0.738890317604637,0.37824659711558223,0.9999999999999999,1.0,0.4190219683964222,0.6441397645430044
4,-0.037084645452975434,-0.11614679608036267,0.236453590980642,0.6416796700493328,0.4190219683964222,0.6441397645430044,1.0,0.9999999999999999
8.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,0.9999999999999998,1.0,0.1872528201608552,-0.20255173554561717,0.06961576131225233,0.3530907540986646,0.04272964470262465,-0.12318867105811965
2,0.18725282016085523,-0.20255173554561715,1.0,1.0,0.7141906175718609,0.33089759959780846,0.23180335412277292,0.6544686498745419
3,0.06961576131225233,0.3530907540986646,0.7141906175718609,0.3308975995978085,0.9999999999999999,1.0,0.4617710635197179,0.6072084916688176
4,0.04272964470262465,-0.12318867105811966,0.2318033541227729,0.654468649874542,0.46177106351971786,0.6072084916688176,1.0,0.9999999999999999
9.txt
-,1,-,2,-,3,-,4,-
Object,YY,XX,YY,XX,YY,XX,YY,XX
1,1.0,1.0,0.2944875330867683,-0.26291351867393137,0.17891303881884701,0.35878359751231587,0.1510612782496477,-0.15327318285012093
2,0.2944875330867683,-0.26291351867393137,1.0,1.0,0.7086424428550707,0.33909312905708433,0.2576137609809255,0.6375930185016464
3,0.17891303881884701,0.35878359751231587,0.7086424428550706,0.33909312905708433,1.0,0.9999999999999999,0.5261215030867887,0.5891845188758266
4,0.1510612782496477,-0.15327318285012093,0.2576137609809255,0.6375930185016465,0.5261215030867887,0.5891845188758266,0.9999999999999999,1.0
