Filename,TruePos_X,TruePos_Y,TrueNeg_X,TrueNeg_Y,FalsePos_X,FalsePos_Y,FalseNg_X,FalseNeg_Y,,Precision_X,Accuracy_X,Recall_X,Precision_Y,Accuracy_Y,Recall_Y
"Values/lab_s1_1(2,3,self)",0,0,172,189,18,1,38,38,,0.0,0.7543859649122807,0.0,0.0,0.8289473684210527,0.0
"Values/outdoor_s1_1(1,4,self)",15,12,13,12,92,93,6,9,,0.14018691588785046,0.2222222222222222,0.7142857142857143,0.11428571428571428,0.19047619047619047,0.5714285714285714
"Values/outdoor_s1_2 (1,2,4,self)",63,1,84,151,84,17,105,167,,0.42857142857142855,0.4375,0.375,0.05555555555555555,0.4523809523809524,0.005952380952380952
"Values/lab_s1_1(1,4),(2,3);(1,4),(2,3,self)",43,3,114,122,10,2,19,59,,0.8113207547169812,0.8440860215053764,0.6935483870967742,0.6,0.6720430107526881,0.04838709677419355
"Values/outdoor_s2_2(1,2,self)",56,28,0,0,0,0,39,67,,1.0,0.5894736842105263,0.5894736842105263,1.0,0.29473684210526313,0.29473684210526313
"Values/outdoor_s2_1(1,2,self)",91,83,0,0,0,0,24,32,,1.0,0.7913043478260869,0.7913043478260869,1.0,0.7217391304347827,0.7217391304347827
"Values/lab_s1_1(1,2,3,4,self);(1,4),(2,3)",80,30,55,189,189,55,42,92,,0.29739776951672864,0.36885245901639346,0.6557377049180327,0.35294117647058826,0.5983606557377049,0.2459016393442623
